timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
95996020,1646740333375000,401550635,1162594718,99743,99743,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.98,4.98,0.29,-0.07,0.05811946,0,nan,nan,3,0,1,10,0
96495562,1646740333875000,401550848,1162594730,99745,99745,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.35,4.35,0.19,0.02,0.043458696,0,nan,nan,3,0,1,10,0
96995907,1646740334375000,401551034,1162594746,99679,99679,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,3.61,3.61,0.12,-0.03,0.033161256,0,nan,nan,3,0,1,10,0
97500181,1646740334879000,401551181,1162594742,99574,99574,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.8899999,2.8899999,0.13,-0.02,0.04415683,0,nan,nan,3,0,1,10,0
98000371,1646740335380000,401551294,1162594750,99631,99631,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.26,2.26,-0.04,0.0,6.263288,0,nan,nan,3,0,1,10,0
98504174,1646740335883000,401551388,1162594751,99706,99706,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.08,2.08,0.01,0.01,0.0061086523,0,nan,nan,3,0,1,10,0
99004206,1646740336383000,401551476,1162594769,99624,99624,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.74,1.61,0.66999996,0.049999997,0.39671332,0,nan,nan,3,0,1,10,0
99504003,1646740336883000,401551535,1162594842,99516,99516,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.93,0.81,1.75,0.089999996,1.1376055,0,nan,nan,3,0,1,10,0
100004297,1646740337383000,401551557,1162594961,99551,99551,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.83,0.68,2.75,-0.089999996,1.3278465,0,nan,nan,3,0,1,10,0
100504159,1646740337883000,401551594,1162595166,99454,99454,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.25,1.02,4.13,0.22999999,1.3281956,0,nan,nan,3,0,1,10,0
101003763,1646740338383000,401551647,1162595429,99464,99464,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.97,1.36,4.7799997,0.13,1.2934635,0,nan,nan,3,0,1,10,0
101504219,1646740338883000,401551714,1162595721,99532,99532,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.96,1.4,4.7599998,0.06,1.2849113,0,nan,nan,3,0,1,10,0
102003732,1646740339383000,401551776,1162595991,99396,99396,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.93,1.39,4.73,-0.089999996,1.2850859,0,nan,nan,3,0,1,10,0
102504483,1646740339883000,401551844,1162596273,99570,99570,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0299997,1.39,4.8399997,-0.11,1.2904963,0,nan,nan,3,0,1,10,0
103003987,1646740340383000,401551910,1162596549,99524,99524,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0499997,1.4599999,4.83,-0.06,1.2777555,0,nan,nan,3,0,1,10,0
103504356,1646740340883000,401551968,1162596835,99569,99569,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.04,1.4399999,4.83,0.04,1.2801989,0,nan,nan,3,0,1,10,0
104008422,1646740341387000,401552034,1162597114,99575,99575,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.98,1.41,4.77,0.02,1.2835151,0,nan,nan,3,0,1,10,0
104512563,1646740341891000,401552103,1162597399,99488,99488,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.06,1.48,4.8399997,-0.049999997,1.2747885,0,nan,nan,3,0,1,10,0
105012452,1646740342391000,401552167,1162597689,99688,99688,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0,1.48,4.77,0.02,1.269727,0,nan,nan,3,0,1,10,0
105512395,1646740342891000,401552238,1162597963,99637,99637,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.06,1.4399999,4.85,0.0,1.2819443,0,nan,nan,3,0,1,10,0
106012641,1646740343391000,401552299,1162598263,99425,99425,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.24,1.39,5.0499997,0.21,1.3027138,0,nan,nan,3,0,1,10,0
106512452,1646740343891000,401552365,1162598549,99535,99535,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.2599998,1.37,5.08,0.03,1.3077753,0,nan,nan,3,0,1,10,0
107012350,1646740344391000,401552426,1162598850,99486,99486,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0699997,1.51,4.8399997,0.099999994,1.2692034,0,nan,nan,3,0,1,10,0
107512543,1646740344891000,401552499,1162599122,99308,99308,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.99,1.5999999,4.73,0.03,1.2451178,0,nan,nan,3,0,1,10,0
108012354,1646740345391000,401552566,1162599402,99390,99390,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.91,1.62,4.64,-0.08,1.235693,0,nan,nan,3,0,1,10,0
108512485,1646740345891000,401552646,1162599675,99416,99416,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.92,1.5899999,4.66,0.03,1.242849,0,nan,nan,3,0,1,10,0
109011938,1646740346391000,401552709,1162599948,99392,99392,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.93,1.49,4.7,-0.04,1.2637929,0,nan,nan,3,0,1,10,0
109516867,1646740346895000,401552780,1162600227,99593,99593,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0,1.37,4.81,0.099999994,1.2924162,0,nan,nan,3,0,1,10,0
110016531,1646740347395000,401552843,1162600506,99420,99420,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0099998,1.4,4.81,0.03,1.2877039,0,nan,nan,3,0,1,10,0
110516123,1646740347895000,401552905,1162600786,99593,99593,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0,1.4,4.7999997,-0.04,1.2873548,0,nan,nan,3,0,1,10,0
111016560,1646740348395000,401552965,1162601073,99638,99638,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.1099997,1.4699999,4.89,0.02,1.2795008,0,nan,nan,3,0,1,10,0
111516659,1646740348895000,401553028,1162601367,99426,99426,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.02,1.4399999,4.81,-0.02,1.2789773,0,nan,nan,3,0,1,10,0
112016734,1646740349395000,401553093,1162601645,99595,99595,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.08,1.4699999,4.8599997,0.02,1.2770574,0,nan,nan,3,0,1,10,0
112421559,1646740349799000,401553148,1162601882,99634,99634,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0699997,1.49,4.85,-0.06,1.2735667,0,nan,nan,3,0,1,10,0
112924294,1646740350303000,401553212,1162602167,99654,99654,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.99,1.4599999,4.77,0.03,1.2728686,0,nan,nan,3,0,1,10,0
113424646,1646740350803000,401553287,1162602448,99688,99688,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.92,1.4699999,4.7,0.02,1.2681562,0,nan,nan,3,0,1,10,0
113924049,1646740351303000,401553347,1162602712,99465,99465,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.9,1.5,4.67,0.07,1.2597786,0,nan,nan,3,0,1,10,0
114424694,1646740351803000,401553410,1162602999,99501,99501,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.92,1.48,4.7,0.0,1.2662363,0,nan,nan,3,0,1,10,0
114928594,1646740352307000,401553480,1162603264,99582,99582,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.93,1.4499999,4.71,0.049999997,1.2721704,0,nan,nan,3,0,1,10,0
115428179,1646740352807000,401553542,1162603544,99391,99391,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.7599998,1.3199999,4.5699997,0.61,1.2906709,0,nan,nan,3,0,1,10,0
115928866,1646740353307000,401553591,1162603806,98822,98822,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.19,0.95,4.08,2.46,1.3423326,0,nan,nan,3,0,1,10,0
116428369,1646740353807000,401553629,1162604023,97058,97058,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,3.75,0.78999996,3.6699998,4.54,1.3590878,0,nan,nan,3,0,1,10,0
116928755,1646740354307000,401553660,1162604231,94541,94541,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,3.4299998,0.56,3.3899999,5.66,1.4065608,0,nan,nan,3,0,1,10,0
117429234,1646740354807000,401553687,1162604435,91382,91382,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,3.26,0.34,3.24,6.43,1.4671237,0,nan,nan,3,0,1,10,0
117928650,1646740355307000,401553701,1162604607,88053,88053,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,3.08,0.14999999,3.07,7.16,1.5207053,0,nan,nan,3,0,1,10,0
118432181,1646740355810000,401553707,1162604798,84256,84256,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.98,0.11,2.98,7.7999997,1.5330971,0,nan,nan,3,0,1,10,0
118932916,1646740356311000,401553702,1162604957,80093,80093,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.82,0.01,2.82,8.51,1.5657349,0,nan,nan,3,0,1,10,0
119432865,1646740356811000,401553707,1162605120,75624,75624,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.6599998,-0.08,2.6599998,9.59,1.5994197,0,nan,nan,3,0,1,10,0
119932740,1646740357311000,401553700,1162605283,70690,70690,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.59,-0.17,2.59,10.26,1.6357226,0,nan,nan,3,0,1,10,0
120433006,1646740357811000,401553689,1162605433,65579,65579,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.33,0.089999996,2.33,9.21,1.5337952,0,nan,nan,3,0,1,10,0
120936465,1646740358315000,401553715,1162605539,61463,61463,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.7199999,0.7,1.5699999,7.72,1.1513938,0,nan,nan,3,0,1,10,0
121437027,1646740358815000,401553755,1162605616,57952,57952,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.36,0.79999995,1.1,6.6499996,0.938289,0,nan,nan,3,0,1,10,0
121936376,1646740359315000,401553786,1162605680,54781,54781,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.23,0.77,0.96,5.73,0.8932595,0,nan,nan,3,0,1,10,0
122437007,1646740359815000,401553821,1162605722,52403,52403,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.1999999,0.87,0.83,3.1499999,0.7648033,0,nan,nan,3,0,1,10,0
122936729,1646740360315000,401553860,1162605765,51330,51330,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.12,0.84,0.75,1.43,0.7250098,0,nan,nan,3,0,1,10,0
123437170,1646740360815000,401553862,1162605773,51821,51821,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,-0.089999996,0.03,-2.83,0.0,0,nan,nan,3,0,1,10,0
123941011,1646740361319000,401553864,1162605775,53237,53237,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.26999998,-0.01,-0.26999998,-2.82,0.0,0,nan,nan,3,0,1,10,0
124441361,1646740361819000,401553869,1162605751,54871,54871,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.85999995,0.69,-0.52,-2.9199998,0.0,0,nan,nan,3,0,1,10,0
124940659,1646740362319000,401553924,1162605720,56078,56078,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.28,1.26,-0.26,-2.3999999,6.0800285,0,nan,nan,3,0,1,10,0
125441040,1646740362819000,401553980,1162605714,57451,57451,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.15,1.15,0.12,-3.08,0.10489428,0,nan,nan,3,0,1,10,0
125941121,1646740363319000,401554018,1162605737,58854,58854,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.98999995,0.65,0.74,-2.99,0.0,0,nan,nan,3,0,1,10,0
126441150,1646740363819000,401554036,1162605806,60373,60373,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.39,0.39999998,1.3299999,-2.97,1.2815952,0,nan,nan,3,0,1,10,0
126941191,1646740364319000,401554062,1162605910,62017,62017,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.81,0.79999995,2.7,-3.06,1.2838641,0,nan,nan,3,0,1,10,0
127441163,1646740364819000,401554105,1162606115,63613,63613,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.2999997,1.14,4.15,-3.0,1.3030628,0,nan,nan,3,0,1,10,0
127941361,1646740365319000,401554165,1162606374,65029,65029,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.91,1.5,4.68,-3.06,1.2601277,0,nan,nan,3,0,1,10,0
128441180,1646740365819000,401554233,1162606651,66713,66713,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.8199997,1.5899999,4.54,-3.09,1.2335987,0,nan,nan,3,0,1,10,0
128948508,1646740366326000,401554305,1162606918,68120,68120,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.88,1.63,4.6,-3.1899998,1.2292354,0,nan,nan,3,0,1,10,0
129449064,1646740366827000,401554379,1162607192,69909,69909,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0699997,1.6899999,4.7799997,-3.05,1.2299335,0,nan,nan,3,0,1,10,0
129948697,1646740367327000,401554463,1162607482,71427,71427,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.16,1.66,4.88,-3.25,1.2421508,0,nan,nan,3,0,1,10,0
130448714,1646740367827000,401554533,1162607772,72909,72909,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.27,1.65,5.0,-3.1999998,1.2514011,0,nan,nan,3,0,1,10,0
130948723,1646740368327000,401554607,1162608062,74456,74456,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.3399997,1.65,5.08,-3.12,1.2561135,0,nan,nan,3,0,1,10,0
131452932,1646740368831000,401554687,1162608369,76235,76235,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.3199997,1.56,5.0899997,-3.1699998,1.272694,0,nan,nan,3,0,1,10,0
131952839,1646740369331000,401554753,1162608663,77893,77893,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.3199997,1.5999999,5.0699997,-3.1999998,1.2648401,0,nan,nan,3,0,1,10,0
132453234,1646740369831000,401554820,1162608966,79259,79259,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.22,1.5699999,4.98,-3.1699998,1.2658873,0,nan,nan,3,0,1,10,0
132953369,1646740370331000,401554893,1162609248,80932,80932,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.21,1.53,4.98,-3.05,1.2733922,0,nan,nan,3,0,1,10,0
133457890,1646740370835000,401554966,1162609542,82550,82550,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.16,1.5,4.94,-3.1299999,1.2749629,0,nan,nan,3,0,1,10,0
133957543,1646740371335000,401555029,1162609833,84017,84017,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.19,1.51,4.97,-3.1599998,1.2758356,0,nan,nan,3,0,1,10,0
134457546,1646740371835000,401555092,1162610122,85748,85748,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.1,1.5699999,4.85,-3.11,1.2589059,0,nan,nan,3,0,1,10,0
134957537,1646740372335000,401555167,1162610408,87295,87295,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0299997,1.5,4.7999997,-3.1,1.2672836,0,nan,nan,3,0,1,10,0
135457546,1646740372835000,401555240,1162610695,88724,88724,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.1099997,1.56,4.8599997,-3.08,1.2594295,0,nan,nan,3,0,1,10,0
135957552,1646740373335000,401555307,1162610973,90409,90409,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.93,1.67,4.63,-3.4399998,1.2250465,0,nan,nan,3,0,1,10,0
136457874,1646740373835000,401555388,1162611242,92134,92134,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.95,1.65,4.67,-3.21,1.2313297,0,nan,nan,3,0,1,10,0
136961797,1646740374339000,401555465,1162611521,93839,93839,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0099998,1.5,4.7799997,-3.1999998,1.2678071,0,nan,nan,3,0,1,10,0
137461555,1646740374839000,401555518,1162611816,95297,95297,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0899997,1.28,4.93,-3.1599998,1.3161527,0,nan,nan,3,0,1,10,0
137961883,1646740375339000,401555576,1162612098,97006,97006,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.08,1.2099999,4.94,-3.23,1.3313371,0,nan,nan,3,0,1,10,0
138461619,1646740375839000,401555630,1162612392,98253,98253,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.91,1.13,4.7799997,-1.88,1.3386675,0,nan,nan,3,0,1,10,0
138961451,1646740376339000,401555682,1162612653,98970,98970,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.54,1.0799999,4.41,-1.2099999,1.3299408,0,nan,nan,3,0,1,10,0
139465752,1646740376843000,401555726,1162612893,99379,99379,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,3.84,1.03,3.6999998,-0.81,1.298874,0,nan,nan,3,0,1,10,0
139965695,1646740377343000,401555776,1162613095,99678,99678,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,3.1899998,0.95,3.04,-0.47,1.267109,0,nan,nan,3,0,1,10,0
140465124,1646740377843000,401555811,1162613252,100038,100038,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.56,0.77,2.44,-0.29999998,1.2662363,0,nan,nan,3,0,1,10,0
140965731,1646740378343000,401555838,1162613387,100067,100067,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.91,0.39999998,1.86,-0.32,1.3597859,0,nan,nan,3,0,1,10,0
141465586,1646740378843000,401555840,1162613478,100264,100264,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.4699999,-0.56,1.36,-0.089999996,1.9584339,0,nan,nan,3,0,1,10,0
141965500,1646740379343000,401555788,1162613544,100156,100156,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.8,-1.37,1.17,0.01,2.4373522,0,nan,nan,3,0,1,10,0
142465575,1646740379843000,401555718,1162613612,100150,100150,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.9399999,-1.61,1.0699999,0.049999997,2.5548127,0,nan,nan,3,0,1,10,0
142965403,1646740380343000,401555640,1162613676,100218,100218,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.2,-1.8499999,1.1899999,0.12,2.571219,0,nan,nan,3,0,1,10,0
143469659,1646740380847000,401555534,1162613754,100050,100050,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,3.3,-2.97,1.4499999,0.049999997,2.6876323,0,nan,nan,3,0,1,10,0
143969356,1646740381347000,401555370,1162613847,100142,100142,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.5,-4.2,1.62,0.04,2.7742007,0,nan,nan,3,0,1,10,0
144469329,1646740381847000,401555179,1162613936,99998,99998,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.7799997,-4.45,1.74,0.14,2.7682667,0,nan,nan,3,0,1,10,0
144969269,1646740382347000,401554976,1162614050,100166,100166,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.73,-4.37,1.8299999,-0.089999996,2.7445302,0,nan,nan,3,0,1,10,0
145469515,1646740382847000,401554781,1162614148,99984,99984,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.74,-4.36,1.86,0.06,2.7380724,0,nan,nan,3,0,1,10,0
145969850,1646740383347000,401554580,1162614262,100145,100145,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.85,-4.44,1.9599999,0.02,2.7256806,0,nan,nan,3,0,1,10,0
146469664,1646740383847000,401554383,1162614388,99941,99941,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.85,-4.42,2.01,0.04,2.714336,0,nan,nan,3,0,1,10,0
146969819,1646740384347000,401554177,1162614509,100026,100026,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.8399997,-4.39,2.05,-0.03,2.7035148,0,nan,nan,3,0,1,10,0
147469448,1646740384847000,401553988,1162614620,99962,99962,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.77,-4.33,2.01,0.01,2.7080529,0,nan,nan,3,0,1,10,0
