timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
220876492,0.00033396008,0.00021955921,0.0002293915,0.0
221076595,-5.151979e-06,-3.0822746e-05,0.00019278919,0.0
221273393,0.00010334453,2.6293015e-05,0.00034266975,0.0
221476835,0.0001117554,-0.00018646129,0.00018996085,0.0
221676776,-0.00043582442,-0.0006651982,0.0004956608,0.0
221877001,-3.7399766e-06,-3.8211416e-05,0.00029215743,0.0
222076687,-0.00019869681,-0.0003653615,5.4846623e-06,0.0
222276251,-0.00017952194,-0.00036477076,2.4635287e-05,0.0
222477023,3.121677e-05,7.091828e-05,0.00013126606,0.0
222676341,-0.00056088425,-0.00044076203,8.537966e-05,0.0
222876882,0.0005100645,0.00041216591,0.00039824887,0.0
223076384,0.00014739991,-4.3101558e-05,-0.00025552686,0.0
223276342,-0.00020034774,0.00028651522,0.00018000398,0.0
223477158,0.0001238216,0.0003292825,0.00027544997,0.0
223676900,-0.00064055296,0.00020425068,-0.000109644614,0.0
223876436,-0.00057267334,0.00037158202,-0.00040276285,0.0
224076465,0.00038531463,0.0002667353,-9.674149e-05,0.0
224277325,0.0003111442,-0.00049365795,-0.00013501282,0.0
224476847,-0.00036726176,0.0002416489,0.00022414797,0.0
224677022,0.00011744784,0.00018104084,0.0002888715,0.0
224876994,-0.000114540824,-0.00075198716,-0.00024868388,0.0
225074123,0.00025809265,0.0001179156,-0.00013595445,0.0
225277188,0.0004994011,0.00034463205,0.00029113353,0.0
225477136,0.00051121565,-0.0004381128,0.00014171874,0.0
225677268,0.00047729682,0.00035038826,0.00024207597,0.0
225876393,0.0001233465,-0.0004843304,0.0003512972,0.0
226076817,0.00039137588,-0.00039271725,0.0002803667,0.0
226276754,0.0002569073,0.00022355079,0.00017674228,0.0
226477193,0.0005281773,-9.015708e-05,2.4163146e-05,0.0
226676886,-0.00020175223,0.00031772465,-7.3335075e-05,0.0
226876456,-0.0003609521,5.9416987e-05,-0.00016968309,0.0
227077176,0.00018418842,-0.00016795902,0.0001341835,0.0
227277718,-0.00010250559,0.00034783033,0.00038448613,0.0
227477211,-0.0005278809,-9.191441e-05,0.00014740747,0.0
227677032,0.00014079633,0.0003550217,0.0002837879,0.0
227872422,-0.00036163515,-0.00027198548,7.1054434e-05,0.0
228077836,0.0004855638,-0.0036037161,-0.00011309842,0.0
228276943,0.0018471922,-0.004316012,-0.0005256007,0.0
228477167,0.00037309065,-0.0027596322,-0.0007115158,0.0
228677025,0.0013630306,-0.0009861933,-0.0006088051,0.0
228876504,0.0008484688,-0.0012792798,-0.00022223497,0.0
229072803,8.9789544e-05,-0.0003718212,-0.00012400883,0.0
229276943,0.00027269454,-0.0007767471,2.5839156e-05,0.0
229473772,0.00033229077,-0.00073371566,-0.00016621251,0.0
229677298,-0.0002676493,-0.00046439847,-0.00014300126,0.0
229877148,-0.00020592484,-0.00056247774,-0.0003853481,0.0
230077975,-0.00023047786,-0.0006164146,7.306781e-05,0.0
230277473,5.472344e-05,-0.00029689632,-0.00029123147,0.0
230473378,-0.0003405409,-0.0003065668,-0.0002227231,0.0
230677508,-0.00025310495,-0.00023883484,-0.0003110003,0.0
230877231,0.00020762673,-0.00035878696,-0.00040697472,0.0
231077184,0.00014245555,0.000441029,-0.00019743944,0.0
231277919,-0.00042589684,-0.00010741994,-0.00022983679,0.0
231477380,0.0008123663,-0.00016713388,-0.00012334954,0.0
231677100,-0.00018266721,-0.00020401264,-0.0001614507,0.0
231873121,-5.3677395e-05,4.181827e-05,-0.0003324959,0.0
232077261,0.00014507714,-0.00028889318,-0.00021076169,0.0
232277169,-7.115402e-05,-0.00041369876,-0.00022186917,0.0
232476798,-0.001098122,-2.9995097e-05,1.7514565e-05,0.0
232677325,-0.0009741468,-0.0005020308,0.00021317325,0.0
232877339,-0.0004020098,-5.8397174e-05,0.00018306954,0.0
233077222,6.635678e-05,0.00010433641,-3.0379942e-05,0.0
233276656,-0.00023176677,-0.00028290667,0.00033417146,0.0
233476586,0.00017554204,-0.0002047501,0.00012458743,0.0
233677469,6.6127686e-05,0.0012878634,-4.070863e-05,0.0
233877454,0.00087655365,5.0732076e-05,-0.00034022515,0.0
234077463,-0.00022453403,4.154405e-05,-0.00037445308,0.0
234276841,-0.00051299646,0.0005179056,0.00042541392,0.0
234477483,-0.0009565367,-0.00076786365,0.00010355542,0.0
234673367,0.00035431611,0.0001463616,0.00029169268,0.0
234877493,-0.00077654596,3.952017e-05,0.00028717908,0.0
235073729,-0.00011404411,0.00039912775,0.0005788074,0.0
235276834,-0.0003231799,0.00020427455,0.00051606214,0.0
235476930,-6.425029e-05,9.1762806e-05,0.00016920379,0.0
235677311,-0.00022762422,-0.0006326252,-0.00013087716,0.0
235876828,-0.00083171244,-0.00013395917,-0.00018901932,0.0
236073321,-0.0006859876,-2.6743055e-05,0.00033498177,0.0
236276970,9.6275995e-05,-0.00040319544,0.00017572999,0.0
236477474,-0.0004820187,-0.0002569439,-1.305332e-05,0.0
236677736,0.00020925728,-0.00028055374,-0.00017613189,0.0
236876895,-0.00019427558,-0.00032349187,-0.00034369505,0.0
237077442,-6.790341e-05,0.00021979678,-0.000119357945,0.0
237273063,-0.00043329474,-0.000117233365,0.00036055126,0.0
237473471,0.00041685716,-0.0004449694,-1.3798924e-05,0.0
237677550,-0.0005101512,9.1304726e-05,9.4985924e-05,0.0
237877515,0.00042520041,-0.00055372954,0.0001619154,0.0
238077472,-8.711927e-05,-8.627509e-05,-8.077913e-05,0.0
238277273,-0.0007961058,0.00032629725,-0.00032181747,0.0
238477633,0.0002341253,-0.000108578875,6.29129e-05,0.0
238673767,3.1315965e-05,0.00055110693,5.6577665e-05,0.0
238873316,0.00039831334,-0.0002680264,0.00021021647,0.0
239076954,0.0003419956,-1.4434872e-05,0.00033311918,0.0
239277647,0.00046500837,-0.00012817438,0.0003149963,0.0
239477443,0.00044988337,-3.815631e-05,-0.0004556292,0.0
239677598,-0.0003383904,-0.00026337572,-0.00016473077,0.0
239877605,0.0004492572,-7.546347e-05,-0.00034464741,0.0
240073554,9.766354e-05,-0.00020401708,2.6014613e-05,0.0
240277076,-7.3067626e-05,0.000163047,-1.2450194e-05,0.0
240478003,2.3501336e-06,0.00048243182,0.00018729566,0.0
240677130,0.00015524362,0.0004327776,-2.6484671e-05,0.0
240877261,-0.0007618945,8.706834e-05,4.9279206e-05,0.0
241077729,0.0004153647,-0.00039974842,0.00066272606,0.0
241278201,-0.00024176667,0.00025931303,-7.716394e-06,0.0
241477401,-0.00043256007,-0.00035269457,-0.00041079422,0.0
241673558,0.00035249628,0.0004573808,-0.00043864732,0.0
241877484,0.0001381374,0.00025278985,-0.0003295857,0.0
242077590,0.00050604605,-0.00025443354,0.00016152226,0.0
242277046,-0.00048906,-1.5771499e-05,-0.00012875783,0.0
242477902,0.0004324363,2.9863593e-05,-0.00023750089,0.0
242677788,0.00056741416,-0.00043116816,-8.6490756e-05,0.0
242877724,0.0003958784,-0.0002602694,-0.0001802077,0.0
243073616,-2.893138e-06,0.0007977735,-0.00018051614,0.0
243277597,-0.00039064515,0.00037901342,-1.7808796e-05,0.0
243477639,0.00070414727,-0.000379886,-0.00012029757,0.0
243677646,-0.0008440828,-0.0007067377,0.00018448228,0.0
243877263,-0.00015533087,-7.36054e-05,0.0003453242,0.0
244077972,3.2289456e-05,-0.00017685957,-0.00016053271,0.0
244277075,-0.0005815066,-0.00010787406,-0.00043151635,0.0
244473611,0.00091221364,0.0008766892,-0.00051886914,0.0
244677361,-0.000253858,-0.00021000033,3.882899e-05,0.0
244877734,0.00032781297,0.0008980673,0.00012102398,0.0
245078022,-1.3086426e-05,0.00054205075,-0.00015979078,0.0
245277466,0.00035186976,-0.0003154893,-0.00025810054,0.0
245477893,0.00030846376,0.00031597397,-0.00016973367,0.0
245674024,0.00057522004,0.00018382943,-0.00041599036,0.0
245873886,0.0005302733,0.00028783,-0.00027818195,0.0
246077915,0.0010406727,-8.946059e-05,-7.831404e-05,0.0
246278054,-0.00022385783,0.0005283373,-4.754808e-05,0.0
246477510,-7.192527e-05,-0.0005617224,0.00039003702,0.0
246677988,-2.854333e-05,-0.00011075657,0.0004975535,0.0
246877346,0.00036095578,2.5239526e-05,0.00041829082,0.0
247073958,0.00022158737,-0.00022145115,-0.00029187376,0.0
247273926,7.296963e-05,0.00036800938,-0.0004961047,0.0
247477826,0.00054471195,-0.0004073632,-0.00064356934,0.0
247677598,-0.00013707909,-0.0003829858,-0.0005538976,0.0
247877668,-0.0004346038,-0.0005058303,-0.0001089346,0.0
248077870,9.339886e-05,-0.00021846895,-4.263048e-05,0.0
248278184,-0.0007229297,-0.00014438765,0.00044600468,0.0
248474012,0.00027685871,-0.0002146109,0.00068022305,0.0
248673377,0.00033539318,-0.000309465,0.0005968617,0.0
248878031,7.032166e-05,0.00022191186,0.000107339554,0.0
249077710,-7.569571e-05,-0.00025913204,-0.0004279466,0.0
249277263,0.0010192521,5.0805254e-05,-0.00045349484,0.0
249477454,-0.00056410447,0.0004948947,5.0489827e-05,0.0
249677705,0.000328522,0.00034869782,-0.000103670754,0.0
249873966,-0.00017613503,0.00034992138,-6.0645656e-05,0.0
250073942,0.00062976516,-0.0004587208,-0.00012142752,0.0
250278000,-0.00041585992,7.145938e-05,-0.0001390164,0.0
250477333,-0.0007320719,-0.00011140592,-0.00017591364,0.0
250678137,-0.00043667917,-0.0008214174,-2.0629348e-05,0.0
250877539,-0.00040424606,-0.000112573616,-5.3511416e-05,0.0
251077469,-0.0007644924,-0.00015216733,-0.00012469711,0.0
251273794,-4.7026566e-05,1.8974652e-05,-5.2404645e-05,0.0
251473874,0.00022158815,-5.264338e-05,-0.00028121457,0.0
251677893,-0.0003821622,-4.3276068e-05,-0.00032531758,0.0
251878176,0.00018250044,0.00054532645,-0.00013294948,0.0
252078015,-0.00014436337,-0.0003545882,-0.00024123528,0.0
252277456,0.00010371177,0.0011547196,0.0001470429,0.0
252477918,-0.00045575123,6.231797e-05,-5.012516e-05,0.0
252674010,-0.00048678886,0.000529543,0.00020665962,0.0
252874400,-0.00015310408,0.0002869985,-2.8499726e-06,0.0
253077456,-0.0005515395,0.00078209495,-0.00014744804,0.0
253278188,-0.000119551136,-0.00018197884,0.00018664428,0.0
253477921,-0.00035881542,5.491948e-05,-2.8372307e-05,0.0
253678332,-0.00061090774,-1.28328165e-05,-4.3843433e-05,0.0
253878029,-0.00020331032,0.0008143303,-6.7040615e-05,0.0
254074365,7.2224384e-07,0.00031223535,0.00026440993,0.0
254273398,-0.00011287708,0.000116931995,0.00014290493,0.0
254477758,-0.00022930089,0.0005199419,7.981701e-06,0.0
254677558,3.1233399e-06,0.00047734016,-5.6712433e-06,0.0
254878024,-0.00026747523,0.00059225946,-9.775929e-05,0.0
255077585,-0.0007639313,0.0007812734,-0.00013206417,0.0
255277554,-0.00013263698,-0.0009058726,0.00016423567,0.0
255474434,0.00037232012,-5.5501205e-05,2.2155367e-05,0.0
255674107,0.00047029383,-0.00053483085,1.6655336e-05,0.0
255878102,-3.0098974e-05,-0.00014508958,0.0004941919,0.0
256077729,0.00023518885,-0.00045774278,-0.00017751848,0.0
256277717,0.0005966044,-0.0005516645,-2.300662e-05,0.0
256473969,5.974126e-05,-0.000923731,0.00026761458,0.0
256678146,0.00020785909,-0.00047751644,0.00036150133,0.0
256874521,-4.7980275e-06,-0.0004966785,7.7321194e-05,0.0
257073720,5.724198e-05,9.2008864e-05,0.00016329192,0.0
257277715,0.00026922784,-0.00054982275,-1.721664e-05,0.0
257477770,-0.00024547457,9.252241e-05,0.00024336108,0.0
257678228,0.0005745964,0.00038850613,0.00010388453,0.0
257878387,-0.0004330692,-0.00011435555,0.00015242044,0.0
258074118,-1.4448815e-05,-0.00015547224,-0.00017987205,0.0
258273845,-0.00017794273,-0.00018135544,-0.00040311468,0.0
258474277,-0.0004975147,0.0008851963,-0.00010830433,0.0
258678393,0.00013795984,-0.0009399895,-0.0004777788,0.0
258878402,-0.00041329832,0.00020357566,-0.0006543603,0.0
259078971,-0.00021829829,5.7493573e-05,-0.00033317562,0.0
259277848,0.00022393987,0.00026095755,0.00027073585,0.0
259474277,-0.00035705577,0.0006258102,0.00028593096,0.0
259674377,0.00037058085,0.00022243615,-0.00010444951,0.0
259874445,-0.0003341082,-0.00014788848,-2.7816528e-05,0.0
260078344,0.00022768289,0.00019482677,-0.00036086226,0.0
260278590,-0.00040241724,2.0919853e-05,-0.0004219076,0.0
260478217,0.00043256252,0.00015357498,-0.000103972845,0.0
260678476,0.0004962563,-0.0011071746,0.00048651398,0.0
260874361,-0.0006265653,-0.00037999792,0.0005687414,0.0
261074490,-0.00047843345,3.2121014e-05,0.0006001902,0.0
261274392,-0.00046213562,-8.513483e-05,0.00011632509,0.0
261478634,-0.00065573875,0.00021402062,-0.000115149574,0.0
261678254,-0.0017396325,0.00015486278,0.0015540391,0.0
261878515,-0.0011996642,9.4792376e-05,0.0015540391,0.0
262078558,0.001155638,-0.0014433331,0.0015540391,0.0
262274330,-0.0026553178,-0.0022818244,0.0015540391,0.0
262474435,-0.013469335,-0.0033644836,0.0034250242,0.0
262674383,-0.014657625,-0.012689294,-0.002106101,0.0
262877866,-0.011407921,-0.015117913,-0.002106101,0.0
263078902,-0.007603601,-0.02189527,-0.002106101,0.0
263278438,-0.0046163574,-0.03257464,-0.002106101,0.0
263478085,-0.01503719,-0.03378507,-0.002106101,0.0
263674400,-0.02086719,-0.044692446,-0.002106101,0.0
263874597,-0.028122762,-0.05548557,-0.002106101,0.0
264074603,-0.040572163,-0.06327513,-0.002106101,0.0
264278442,-0.06407342,-0.06864744,-0.002106101,0.0
264478491,-0.08883613,-0.07239715,-0.002106101,0.0
264678395,-0.12205387,-0.075734824,-0.002106101,0.0
264878313,-0.15802713,-0.07767782,-0.002106101,0.0
265074490,-0.2002919,-0.07847965,-0.002106101,0.0
265274516,-0.24807282,-0.07847965,-0.002106101,0.0
265474407,-0.2967518,-0.07847965,-0.002106101,0.0
265678197,-0.3,-0.07847965,-0.002106101,0.0
265878536,-0.3,-0.07847965,-0.002106101,0.0
266078859,-0.3,-0.07847965,-0.002106101,0.0
266277916,-0.3,-0.07847965,-0.002106101,0.0
266474569,-0.3,-0.07847965,-0.002106101,0.0
266674514,-0.3,-0.07847965,-0.002106101,0.0
266874593,-0.3,-0.07847965,-0.002106101,0.0
267078445,-0.3,-0.07847965,-0.002106101,0.0
267278177,-0.3,-0.07901332,-0.002106101,0.0
267478924,-0.3,-0.07901332,-0.002106101,0.0
267674738,-0.3,-0.07901332,-0.002106101,0.0
267878216,-0.3,-0.07913874,-0.002106101,0.0
268074534,-0.3,-0.07985864,-0.002106101,0.0
268274761,-0.3,-0.08017067,-0.002106101,0.0
268478550,0.0,0.0,0.0,0.0
268678497,0.0,0.0,0.0,0.0
268878157,0.0,0.0,0.0,0.0
269074914,0.0,0.0,0.0,0.0
269274551,0.0,0.0,0.0,0.0
