timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
103473913,103473882,0.6042544,2.3232e-06,0.085499644,1.0006117,0.00081174675,1.0,1
103576965,103576934,0.6042314,2.3238192e-06,0.28653464,1.00061,0.009116894,1.0,1
103678241,103678210,0.6042761,2.3232753e-06,0.02576767,1.0006125,7.372959e-05,1.0,1
103776719,103776689,0.6043207,2.322153e-06,-0.19156805,1.000617,0.004075076,1.0,1
103872681,103872648,0.60433936,2.3201387e-06,-0.17494337,1.0006155,0.0033984846,1.0,1
103972996,103972965,0.60433114,2.3193093e-06,-0.07448046,1.0006138,0.0006159928,1.0,1
104077000,104076969,0.6042921,2.3168323e-06,0.13716267,1.0006112,0.002089123,1.0,1
104173549,104173516,0.6042741,2.3180078e-06,0.18167032,1.0006088,0.0036648917,1.0,1
104276678,104276646,0.60435325,2.318001e-06,0.084015384,1.0006198,0.00078380137,1.0,1
104376636,104376596,0.6043525,2.3170708e-06,0.28352764,1.000617,0.008926484,1.0,1
104477068,104477037,0.6043223,2.3163466e-06,0.13863993,1.0006107,0.0021343667,1.0,1
104576512,104576481,0.60431623,2.3154018e-06,0.35277954,1.0006094,0.013819735,1.0,1
104677182,104677151,0.60434127,2.3122875e-06,-0.290366,1.0006071,0.00936236,1.0,1
104773286,104773255,0.6043946,2.310523e-06,-0.2967791,1.0006117,0.009780443,1.0,1
104877427,104877396,0.60438865,2.3108478e-06,-0.11086633,1.0006092,0.0013648733,1.0,1
104973144,104973111,0.6043706,2.3120647e-06,-0.25648132,1.0006047,0.0073047676,1.0,1
105077232,105077200,0.6043613,2.3124185e-06,0.20586897,1.0006098,0.0047062454,1.0,1
105172579,105172548,0.6043827,2.3104792e-06,0.049984097,1.0006104,0.00027743177,1.0,1
105277137,105277106,0.6044054,2.3082418e-06,-0.02374685,1.0006112,6.261872e-05,1.0,1
105376741,105376707,0.60440695,2.3074167e-06,-0.051658068,1.0006095,0.00029632563,1.0,1
105476516,105476485,0.60438854,2.3097298e-06,0.08216843,1.0006061,0.000749729,1.0,1
105576995,105576964,0.60446036,2.3092073e-06,0.020935804,1.0006115,4.867111e-05,1.0,1
105672896,105672862,0.6047642,2.3073005e-06,-1.5662625,1.02623,0.26560846,1.0303115,1
105773178,105773143,0.60552996,2.306326e-06,-1.6289783,1.1597854,0.25422043,1.1616277,1
105877150,105877119,0.606023,2.303032e-06,-0.852189,1.1531199,0.069976926,1.1485558,1
105972897,105972861,0.60640883,2.3024934e-06,-1.3009796,1.1258619,0.16703725,1.1227221,1
106073352,106073314,0.60674334,2.2998897e-06,-1.0442446,1.0839205,0.111780114,1.0784924,1
106176827,106176792,0.6071532,2.2973861e-06,-0.9566052,1.0435106,0.09743749,1.037793,1
106277043,106277012,0.60752237,2.293612e-06,-0.8208579,1.0007602,0.07481065,1.0,1
106373374,106373343,0.60785764,2.2888137e-06,-0.9261365,1.0007439,0.09523236,1.0,1
106476808,106476776,0.6082704,2.2860775e-06,-1.0242261,1.0007403,0.11647367,1.0,1
106573427,106573395,0.6086796,2.281687e-06,-1.1762239,1.000735,0.1536096,1.0,1
106677238,106677207,0.6090773,2.2793135e-06,-0.78866565,1.0007327,0.06905979,1.0,1
106777254,106777222,0.60951436,2.2731465e-06,-0.5960408,1.0007309,0.039445017,1.0,1
106877126,106877094,0.6098911,2.269998e-06,-0.9965794,1.0007241,0.11027244,1.0,1
106976804,106976772,0.6103282,2.2668992e-06,-1.1749136,1.0007237,0.1532693,1.0,1
107076998,107076967,0.6106716,2.2640675e-06,-0.8172982,1.0007153,0.074166544,1.0,1
107177103,107177072,0.6110823,2.261234e-06,-0.92754024,1.0007191,0.09552363,1.0,1
107273066,107273035,0.61143816,2.260279e-06,-1.1067002,1.0007147,0.13599008,1.0,1
107373309,107373278,0.6118734,2.2575002e-06,-0.9883318,1.0007143,0.10845583,1.0,1
107477506,107477475,0.6123183,2.2531094e-06,-0.99930537,1.0007086,0.11087824,1.0,1
107576728,107576697,0.6127376,2.2502861e-06,-0.58986425,1.0007087,0.038632605,1.0,1
107677351,107677320,0.6131558,2.2479492e-06,-1.4156923,1.0007056,0.22253017,1.0,1
107773350,107773318,0.6134803,2.2473282e-06,-0.99559486,1.0007031,0.110056974,1.0,1
107872571,107872540,0.61383575,2.244871e-06,-0.93713844,1.0006976,0.09751291,1.0,1
107969751,107969721,0.6142171,2.2418235e-06,-1.1745708,1.0006955,0.1531842,1.0,1
108077417,108077387,0.61462384,2.2388394e-06,-0.9469513,1.0006903,0.09956647,1.0,1
108177117,108177086,0.61499983,2.2367406e-06,-1.2652695,1.0006874,0.17775637,1.0,1
108277420,108277389,0.6153903,2.234848e-06,-1.1797731,1.0006859,0.1545456,1.0,1
108373334,108373302,0.6157057,2.2351164e-06,-1.0846614,1.0006841,0.13063177,1.0,1
108473416,108473385,0.61606413,2.2333227e-06,-1.0889039,1.0006863,0.1316554,1.0,1
108573065,108573034,0.61639845,2.2313181e-06,-1.0435332,1.0006816,0.12091331,1.0,1
108673255,108673221,0.6167448,2.2295985e-06,-0.5433687,1.0006783,0.03278327,1.0,1
108777126,108777092,0.617155,2.2289535e-06,-1.2659378,1.0006791,0.17794566,1.0,1
108877544,108877514,0.61753625,2.2246597e-06,-0.6748222,1.0006751,0.0505642,1.0,1
108969478,108969443,0.61785465,2.223742e-06,-1.0373331,1.0006729,0.11948182,1.0,1
109068885,109068850,0.6181578,2.224816e-06,-1.0104779,1.0006703,0.11337573,1.0,1
109172761,109172730,0.6185417,2.221743e-06,-0.8975224,1.0006684,0.089445375,1.0,1
109277283,109277252,0.6188806,2.2187314e-06,-0.728428,1.0006648,0.058917202,1.0,1
109377215,109377181,0.6192154,2.2174413e-06,-0.72335744,1.0006636,0.058099885,1.0,1
109469323,109469291,0.6194785,2.2168588e-06,-0.29959643,1.0006593,0.009966543,1.0,1
109576894,109576860,0.6198397,2.2148304e-06,-0.8433626,1.0006564,0.07897711,1.0,1
109677184,109677149,0.6201848,2.2136762e-06,-0.86582935,1.0006583,0.08324081,1.0,1
109769694,109769663,0.620481,2.2132208e-06,-0.6265683,1.0006592,0.04359214,1.0,1
109872736,109872702,0.6207689,2.2128197e-06,-0.67258734,1.0006526,0.05023097,1.0,1
109976774,109976739,0.62109846,2.2127665e-06,-0.7823527,1.0006522,0.06796409,1.0,1
110069448,110069416,0.6213883,2.2098595e-06,-1.1442355,1.0006477,0.14538084,1.0,1
110176802,110176768,0.62181836,2.2080305e-06,-0.8130816,1.0006573,0.07340749,1.0,1
110277746,110277711,0.62214226,2.2071013e-06,-0.6275905,1.0006586,0.043734506,1.0,1
110377329,110377299,0.62237936,2.2060417e-06,-0.896141,1.0006453,0.08917231,1.0,1
110477102,110477072,0.62264687,2.2052038e-06,-0.8343866,1.0006399,0.077306196,1.0,1
110576706,110576675,0.62297493,2.204472e-06,-1.3835435,1.0006392,0.2125522,1.0,1
110672946,110672915,0.6232714,2.2054876e-06,-1.0357778,1.0006398,0.11912774,1.0,1
110777028,110776996,0.62363124,2.2030497e-06,-0.5151527,1.0006416,0.029468015,1.0,1
110876963,110876932,0.6240026,2.2022741e-06,-0.94232583,1.0006441,0.098600715,1.0,1
110977538,110977506,0.624253,2.201735e-06,-0.7109697,1.0006351,0.05612856,1.0,1
111077658,111077622,0.6245521,2.2010736e-06,-0.54248047,1.0006366,0.032677535,1.0,1
111170024,111169993,0.62486017,2.2011734e-06,-0.81954235,1.0006363,0.07458028,1.0,1
111273282,111273251,0.62509763,2.2014526e-06,-0.36758652,1.0006312,0.015003846,1.0,1
111377710,111377679,0.62541586,2.2021538e-06,-0.34039465,1.0006326,0.01286614,1.0,1
111477583,111477552,0.62570506,2.201607e-06,-0.8021405,1.0006322,0.071446985,1.0,1
111577611,111577581,0.62595886,2.2010158e-06,-0.39119297,1.0006311,0.016992824,1.0,1
111677133,111677102,0.6262221,2.2004506e-06,-0.41672945,1.0006318,0.019283755,1.0,1
111772892,111772859,0.62645686,2.2019228e-06,-0.5544256,1.0006287,0.034132734,1.0,1
111872666,111872634,0.62678784,2.2012139e-06,-0.9105253,1.0006293,0.09205944,1.0,1
111973441,111973410,0.6270537,2.1984024e-06,-0.5483769,1.0006224,0.033392243,1.0,1
112073479,112073448,0.62732524,2.1981457e-06,-0.7875984,1.0006211,0.068880685,1.0,1
112177304,112177273,0.62759644,2.1963247e-06,-0.7695755,1.0006154,0.06576469,1.0,1
112277702,112277671,0.6279288,2.196155e-06,-0.6718232,1.0006222,0.050118424,1.0,1
112377429,112377398,0.62821966,2.1958158e-06,-0.8270961,1.0006198,0.0759627,1.0,1
112473740,112473708,0.62845993,2.1971111e-06,-0.7371355,1.0006144,0.06033724,1.0,1
112573431,112573400,0.62872946,2.1968674e-06,-0.62151545,1.0006151,0.04289378,1.0,1
112674109,112674078,0.6290029,2.1969356e-06,-0.73668426,1.0006154,0.06026333,1.0,1
112773774,112773742,0.6292953,2.1966869e-06,-0.8805015,1.0006199,0.08608918,1.0,1
112873717,112873679,0.62955934,2.1964195e-06,-0.7535151,1.0006208,0.06304808,1.0,1
112973584,112973553,0.6297853,2.1961894e-06,-0.9815006,1.0006156,0.10697231,1.0,1
113073137,113073106,0.6300516,2.1959304e-06,-0.2779416,1.0006193,0.008578192,1.0,1
113173476,113173444,0.63028264,2.1959265e-06,-0.6727525,1.0006127,0.05025764,1.0,1
113277595,113277560,0.6305359,2.196881e-06,-0.6196172,1.0006102,0.04263237,1.0,1
113370600,113370568,0.63075525,2.1980195e-06,-0.70091516,1.0006087,0.05455369,1.0,1
113477835,113477801,0.63103664,2.1972667e-06,-0.61689407,1.0006105,0.042258456,1.0,1
113576957,113576923,0.6313097,2.19708e-06,-1.2935709,1.0006096,0.1858118,1.0,1
113672858,113672826,0.63150525,2.195989e-06,-0.39667374,1.0006056,0.017472757,1.0,1
113776896,113776862,0.63174814,2.1973392e-06,-0.63497293,1.000604,0.044771913,1.0,1
113873297,113873265,0.6319476,2.196612e-06,-0.48139542,1.0006008,0.0257336,1.0,1
113973073,113973042,0.6321902,2.1968424e-06,-0.76769006,1.0006008,0.06544379,1.0,1
114076742,114076707,0.6324527,2.1979795e-06,-0.60016406,1.0006058,0.039997645,1.0,1
114173260,114173227,0.6326567,2.1971687e-06,-0.52330124,1.0005985,0.030408928,1.0,1
114277087,114277056,0.6329405,2.1983726e-06,-0.799155,1.0006028,0.07091822,1.0,1
114373227,114373196,0.6331963,2.1975093e-06,-0.96669686,1.0006033,0.10377104,1.0,1
114477236,114477205,0.6333377,2.1987437e-06,-0.5622312,1.000594,0.035101805,1.0,1
114576737,114576705,0.63356656,2.1993696e-06,-0.62687254,1.0005937,0.04363734,1.0,1
114677040,114677009,0.63387406,2.199573e-06,-0.7381014,1.0005997,0.060496353,1.0,1
114777219,114777188,0.6341227,2.1972946e-06,-0.7721731,1.0005972,0.066210605,1.0,1
114873659,114873623,0.63430566,2.1992744e-06,-0.66643506,1.0005965,0.049318988,1.0,1
114980901,114980870,0.63451475,2.2014176e-06,-0.60683596,1.0005952,0.040892314,1.0,1
115077042,115077010,0.63474345,2.200734e-06,-0.69108844,1.0005974,0.053035345,1.0,1
115173865,115173833,0.63495135,2.2002916e-06,-1.1203381,1.0005943,0.13937911,1.0,1
115273739,115273707,0.63545734,2.2006145e-06,-2.7941048,1.0353816,0.8378041,1.0482264,1
115377743,115377712,0.63545734,2.2138008e-06,-5.361358,1.5297023,2.0878544,1.5978166,1
115472930,115472899,0.63545734,9.059147e-06,-5.3864107,2.328285,1.384587,2.376763,1
115573056,115573018,0.63545734,2.2690207e-05,-8.539951,3.6848228,2.1991339,3.8285456,1
115678871,115678840,0.6389941,3.107584e-05,-8.68386,4.8773336,1.7179109,5.0767527,1
115773755,115773724,0.6389941,4.334723e-05,-10.08329,7.7534695,1.4570214,7.8592267,1
115877725,115877695,0.6389941,5.472631e-05,-10.539146,8.9448805,1.3797292,9.144462,1
115978357,115978324,0.6389941,5.4741125e-05,-10.539146,8.9448805,1.3797292,9.144462,1
116078385,116078352,0.6389941,5.4754742e-05,-10.539146,8.9448805,1.3797292,9.144462,1
116173646,116173612,0.6389941,5.476712e-05,-10.539146,8.9448805,1.3797292,9.144462,1
116274337,116274304,0.6389941,5.4781263e-05,-10.539146,8.9448805,1.3797292,9.144462,1
116378333,116378301,0.6389941,5.4795855e-05,-10.539146,8.9448805,1.3797292,9.144462,1
116475070,116475038,0.6389941,5.4808464e-05,-10.539146,8.9448805,1.3797292,9.144462,1
116573695,116573662,0.6389941,5.4821925e-05,-10.539146,8.9448805,1.3797292,9.144462,1
116674952,116674920,0.6389941,5.4835586e-05,-10.539146,8.9448805,1.3797292,9.144462,1
116777740,116777708,0.6389941,5.485007e-05,-10.539146,8.9448805,1.3797292,9.144462,1
116872908,116872879,0.6389941,5.4863474e-05,-10.539146,8.9448805,1.3797292,9.144462,1
116976847,116976814,0.6389941,5.4878234e-05,-10.539146,8.9448805,1.3797292,9.144462,1
117077436,117077404,0.6389941,5.4890606e-05,-10.539146,8.9448805,1.3797292,9.144462,1
117173222,117173193,0.6389941,5.4903234e-05,-10.539146,8.9448805,1.3797292,9.144462,1
117276930,117276899,0.6389941,5.4917386e-05,-10.539146,8.9448805,1.3797292,9.144462,1
117377680,117377648,0.6389941,5.492987e-05,-10.539146,8.9448805,1.3797292,9.144462,1
117478969,117478940,0.6389941,5.4943444e-05,-10.539146,8.9448805,1.3797292,9.144462,1
117574241,117574211,0.6389941,5.4957116e-05,-10.539146,8.9448805,1.3797292,9.144462,1
117677350,117677321,0.6389941,5.497097e-05,-10.539146,8.9448805,1.3797292,9.144462,1
117777376,117777347,0.6389941,5.4984474e-05,-10.539146,8.9448805,1.3797292,9.144462,1
117878512,117878484,0.6389941,5.4998407e-05,-10.539146,8.9448805,1.3797292,9.144462,1
117977167,117977138,0.6389941,5.5011526e-05,-10.539146,8.9448805,1.3797292,9.144462,1
118077122,118077093,0.6389941,5.502492e-05,-10.539146,8.9448805,1.3797292,9.144462,1
118177072,118177031,0.6389941,5.5038305e-05,-10.539146,8.9448805,1.3797292,9.144462,1
118268987,118268957,0.6389941,5.5050823e-05,-10.539146,8.9448805,1.3797292,9.144462,1
118373077,118373047,0.6389941,5.506561e-05,-10.539146,8.9448805,1.3797292,9.144462,1
118473082,118473053,0.6389941,5.5078923e-05,-10.539146,8.9448805,1.3797292,9.144462,1
118573293,118573264,0.6389941,5.509364e-05,-10.539146,8.9448805,1.3797292,9.144462,1
118673700,118673670,0.6389941,5.51059e-05,-10.539146,8.9448805,1.3797292,9.144462,1
118774154,118774124,0.6389941,5.5119468e-05,-10.539146,8.9448805,1.3797292,9.144462,1
118873239,118873209,0.6389941,5.5132896e-05,-10.539146,8.9448805,1.3797292,9.144462,1
118977076,118977047,0.6389941,5.5147604e-05,-10.539146,8.9448805,1.3797292,9.144462,1
119077328,119077299,0.6389941,5.5160966e-05,-10.539146,8.9448805,1.3797292,9.144462,1
119178936,119178907,0.6389941,5.5175085e-05,-10.539146,8.9448805,1.3797292,9.144462,1
119278339,119278311,0.6389941,5.518834e-05,-10.539146,8.9448805,1.3797292,9.144462,1
119379060,119379031,0.6389941,5.520215e-05,-10.539146,8.9448805,1.3797292,9.144462,1
119478912,119478883,0.6389941,5.52156e-05,-10.539146,8.9448805,1.3797292,9.144462,1
119574813,119574780,0.6389941,5.5228986e-05,-10.539146,8.9448805,1.3797292,9.144462,1
119674713,119674684,0.6389941,5.524137e-05,-10.539146,8.9448805,1.3797292,9.144462,1
119777674,119777645,0.6389941,5.5254637e-05,-10.539146,8.9448805,1.3797292,9.144462,1
119873503,119873474,0.6389941,5.526877e-05,-10.539146,8.9448805,1.3797292,9.144462,1
119978497,119978468,0.6389941,5.5283574e-05,-10.539146,8.9448805,1.3797292,9.144462,1
120079102,120079072,0.6389941,5.5297183e-05,-10.539146,8.9448805,1.3797292,9.144462,1
120173503,120173474,0.6389941,5.530924e-05,-10.539146,8.9448805,1.3797292,9.144462,1
120270652,120270614,0.6389941,5.5321623e-05,-10.539146,8.9448805,1.3797292,9.144462,1
120373789,120373760,0.6389941,5.53362e-05,-10.539146,8.9448805,1.3797292,9.144462,1
120478729,120478700,0.6389941,5.5350683e-05,-10.539146,8.9448805,1.3797292,9.144462,1
120574837,120574807,0.6389941,5.5363147e-05,-10.539146,8.9448805,1.3797292,9.144462,1
120677666,120677637,0.6389941,5.537609e-05,-10.539146,8.9448805,1.3797292,9.144462,1
120773882,120773852,0.6389941,5.539011e-05,-10.539146,8.9448805,1.3797292,9.144462,1
120874453,120874423,0.6389941,5.5403652e-05,-10.539146,8.9448805,1.3797292,9.144462,1
120970027,120969998,0.6389941,5.541614e-05,-10.539146,8.9448805,1.3797292,9.144462,1
121077923,121077894,0.6389941,5.543057e-05,-10.539146,8.9448805,1.3797292,9.144462,1
121173785,121173756,0.6389941,5.544419e-05,-10.539146,8.9448805,1.3797292,9.144462,1
121270892,121270862,0.6389941,5.5458193e-05,-10.539146,8.9448805,1.3797292,9.144462,1
121377635,121377601,0.6389941,5.547118e-05,-10.539146,8.9448805,1.3797292,9.144462,1
121477768,121477739,0.6389941,5.54851e-05,-10.539146,8.9448805,1.3797292,9.144462,1
121573681,121573650,0.6389941,5.5498753e-05,-10.539146,8.9448805,1.3797292,9.144462,1
121677996,121677967,0.6389941,5.5514065e-05,-10.539146,8.9448805,1.3797292,9.144462,1
121778665,121778635,0.6389941,5.5528057e-05,-10.539146,8.9448805,1.3797292,9.144462,1
121869882,121869853,0.6389941,5.553941e-05,-10.539146,8.9448805,1.3797292,9.144462,1
121977152,121977122,0.6389941,5.5554912e-05,-10.539146,8.9448805,1.3797292,9.144462,1
122077508,122077478,0.6389941,5.5568224e-05,-10.539146,8.9448805,1.3797292,9.144462,1
122178728,122178699,0.6389941,5.558207e-05,-10.539146,8.9448805,1.3797292,9.144462,1
122277846,122277817,0.6389941,5.559391e-05,-10.539146,8.9448805,1.3797292,9.144462,1
122370280,122370251,0.6389941,5.5606753e-05,-10.539146,8.9448805,1.3797292,9.144462,1
122473955,122473926,0.6389941,5.5621284e-05,-10.539146,8.9448805,1.3797292,9.144462,1
122573748,122573719,0.6389941,5.563476e-05,-10.539146,8.9448805,1.3797292,9.144462,1
122678111,122678081,0.64019865,5.506773e-05,-2.9481072,9.100265,0.10611824,9.03611,1
122777875,122777844,0.6442274,5.3212883e-05,-2.1039646,8.7654915,0.0561123,8.711152,1
122878879,122878848,0.6481076,5.145593e-05,-1.4998183,8.405444,0.029735425,8.359216,1
122973922,122973892,0.65287495,4.9783346e-05,-3.967636,8.039211,0.21757434,7.985842,1
123070059,123070018,0.64964724,5.3527678e-05,10.255624,14.572078,0.8019738,15.331452,1
123178080,123178039,0.64398,5.2585005e-05,3.5073748,19.232962,0.07106826,19.223475,1
123273780,123273750,0.6429394,5.2279276e-05,4.084915,19.40447,0.09554803,19.412388,1
123370871,123370841,0.6429394,5.2293355e-05,4.084915,19.40447,0.09554803,19.412388,1
123478716,123478680,0.6429394,5.2307925e-05,4.084915,19.40447,0.09554803,19.412388,1
123578370,123578341,0.6429394,5.2321102e-05,4.084915,19.40447,0.09554803,19.412388,1
123678637,123678604,0.6429394,5.233445e-05,4.084915,19.40447,0.09554803,19.412388,1
123778593,123778564,0.6429394,5.234812e-05,4.084915,19.40447,0.09554803,19.412388,1
123873809,123873780,0.6429394,5.236046e-05,4.084915,19.40447,0.09554803,19.412388,1
123974437,123974407,0.6429394,5.2374315e-05,4.084915,19.40447,0.09554803,19.412388,1
124073975,124073945,0.6429394,5.238765e-05,4.084915,19.40447,0.09554803,19.412388,1
124177725,124177695,0.6429394,5.240108e-05,4.084915,19.40447,0.09554803,19.412388,1
124277587,124277558,0.6429394,5.2414638e-05,4.084915,19.40447,0.09554803,19.412388,1
124371547,124371517,0.6429394,5.2428844e-05,4.084915,19.40447,0.09554803,19.412388,1
124479157,124479127,0.6429394,5.244329e-05,4.084915,19.40447,0.09554803,19.412388,1
124578645,124578612,0.6429394,5.245815e-05,4.084915,19.40447,0.09554803,19.412388,1
124673926,124673896,0.6429394,5.2470397e-05,4.084915,19.40447,0.09554803,19.412388,1
124774342,124774312,0.6429394,5.2484287e-05,4.084915,19.40447,0.09554803,19.412388,1
124873910,124873880,0.6429394,5.249803e-05,4.084915,19.40447,0.09554803,19.412388,1
124973937,124973907,0.6429394,5.251065e-05,4.084915,19.40447,0.09554803,19.412388,1
125078075,125078044,0.6429394,5.252529e-05,4.084915,19.40447,0.09554803,19.412388,1
125179046,125179017,0.6429394,5.2538922e-05,4.084915,19.40447,0.09554803,19.412388,1
125278770,125278741,0.6429394,5.2552194e-05,4.084915,19.40447,0.09554803,19.412388,1
125378404,125378375,0.6429394,5.2566185e-05,4.084915,19.40447,0.09554803,19.412388,1
125478715,125478686,0.6429394,5.2579653e-05,4.084915,19.40447,0.09554803,19.412388,1
125577980,125577951,0.6429394,5.2593005e-05,4.084915,19.40447,0.09554803,19.412388,1
125679240,125679211,0.6429394,5.260663e-05,4.084915,19.40447,0.09554803,19.412388,1
125778985,125778956,0.6429394,5.262042e-05,4.084915,19.40447,0.09554803,19.412388,1
125879381,125879349,0.6429394,5.2634026e-05,4.084915,19.40447,0.09554803,19.412388,1
125971380,125971351,0.6429394,5.2646803e-05,4.084915,19.40447,0.09554803,19.412388,1
126078546,126078517,0.6429394,5.2661e-05,4.084915,19.40447,0.09554803,19.412388,1
126177557,126177529,0.6429394,5.2674444e-05,4.084915,19.40447,0.09554803,19.412388,1
126278176,126278148,0.6429394,5.268788e-05,4.084915,19.40447,0.09554803,19.412388,1
126377873,126377844,0.6429394,5.2701533e-05,4.084915,19.40447,0.09554803,19.412388,1
126474948,126474918,0.6429394,5.2714382e-05,4.084915,19.40447,0.09554803,19.412388,1
126578134,126578105,0.6429394,5.27289e-05,4.084915,19.40447,0.09554803,19.412388,1
126674059,126674026,0.6429394,5.2741798e-05,4.084915,19.40447,0.09554803,19.412388,1
126775035,126775004,0.6429394,5.2756663e-05,4.084915,19.40447,0.09554803,19.412388,1
126878005,126877976,0.6429394,5.2769625e-05,4.084915,19.40447,0.09554803,19.412388,1
126970316,126970287,0.6429394,5.2783053e-05,4.084915,19.40447,0.09554803,19.412388,1
127074824,127074795,0.6429394,5.279766e-05,4.084915,19.40447,0.09554803,19.412388,1
127170280,127170251,0.6429394,5.281064e-05,4.084915,19.40447,0.09554803,19.412388,1
127273753,127273724,0.6429394,5.2825006e-05,4.084915,19.40447,0.09554803,19.412388,1
127375155,127375126,0.6429394,5.2838706e-05,4.084915,19.40447,0.09554803,19.412388,1
127475558,127475528,0.6429394,5.2852047e-05,4.084915,19.40447,0.09554803,19.412388,1
127579358,127579329,0.6429394,5.2866577e-05,4.084915,19.40447,0.09554803,19.412388,1
127678110,127678081,0.6429394,5.2879604e-05,4.084915,19.40447,0.09554803,19.412388,1
127777978,127777948,0.6429394,5.2891795e-05,4.084915,19.40447,0.09554803,19.412388,1
127878075,127878046,0.6429394,5.2905165e-05,4.084915,19.40447,0.09554803,19.412388,1
127978045,127978017,0.6429394,5.2918618e-05,4.084915,19.40447,0.09554803,19.412388,1
128070058,128070025,0.6429394,5.2931402e-05,4.084915,19.40447,0.09554803,19.412388,1
128171509,128171477,0.6429394,5.294551e-05,4.084915,19.40447,0.09554803,19.412388,1
128277428,128277399,0.6429394,5.2960637e-05,4.084915,19.40447,0.09554803,19.412388,1
128378805,128378776,0.6429394,5.2974443e-05,4.084915,19.40447,0.09554803,19.412388,1
128469808,128469776,0.6429394,5.298717e-05,4.084915,19.40447,0.09554803,19.412388,1
128577924,128577895,0.6429394,5.3002277e-05,4.084915,19.40447,0.09554803,19.412388,1
128675207,128675178,0.6429394,5.301552e-05,4.084915,19.40447,0.09554803,19.412388,1
128774152,128774123,0.6429394,5.3028733e-05,4.084915,19.40447,0.09554803,19.412388,1
128873959,128873929,0.6429394,5.3042633e-05,4.084915,19.40447,0.09554803,19.412388,1
128973972,128973943,0.6429394,5.3056094e-05,4.084915,19.40447,0.09554803,19.412388,1
129077561,129077528,0.6429394,5.3069176e-05,4.084915,19.40447,0.09554803,19.412388,1
129174836,129174804,0.6429394,5.308349e-05,4.084915,19.40447,0.09554803,19.412388,1
129273963,129273930,0.6429394,5.309681e-05,4.084915,19.40447,0.09554803,19.412388,1
129373367,129373335,0.6429394,5.3112046e-05,4.084915,19.40447,0.09554803,19.412388,1
129475175,129475143,0.6429394,5.312448e-05,4.084915,19.40447,0.09554803,19.412388,1
129571392,129571363,0.6429394,5.3137857e-05,4.084915,19.40447,0.09554803,19.412388,1
129678120,129678088,0.6429394,5.3152038e-05,4.084915,19.40447,0.09554803,19.412388,1
129778124,129778092,0.6429394,5.31658e-05,4.084915,19.40447,0.09554803,19.412388,1
129870633,129870600,0.6429394,5.3178814e-05,4.084915,19.40447,0.09554803,19.412388,1
129977661,129977624,0.6429394,5.319271e-05,4.084915,19.40447,0.09554803,19.412388,1
130079436,130079407,0.6429394,5.320659e-05,4.084915,19.40447,0.09554803,19.412388,1
130178225,130178195,0.6429394,5.3219836e-05,4.084915,19.40447,0.09554803,19.412388,1
130278283,130278254,0.6429394,5.3233623e-05,4.084915,19.40447,0.09554803,19.412388,1
130379550,130379521,0.6429394,5.324725e-05,4.084915,19.40447,0.09554803,19.412388,1
130477887,130477859,0.6429394,5.3261778e-05,4.084915,19.40447,0.09554803,19.412388,1
130577437,130577408,0.6429394,5.327589e-05,4.084915,19.40447,0.09554803,19.412388,1
130679448,130679419,0.6429394,5.3288728e-05,4.084915,19.40447,0.09554803,19.412388,1
130779350,130779321,0.6429394,5.3302323e-05,4.084915,19.40447,0.09554803,19.412388,1
130871516,130871487,0.6429394,5.331492e-05,4.084915,19.40447,0.09554803,19.412388,1
130978168,130978139,0.6429394,5.3328833e-05,4.084915,19.40447,0.09554803,19.412388,1
131078233,131078204,0.6429394,5.3342843e-05,4.084915,19.40447,0.09554803,19.412388,1
131174382,131174353,0.6429394,5.3355354e-05,4.084915,19.40447,0.09554803,19.412388,1
131278136,131278107,0.6429394,5.336974e-05,4.084915,19.40447,0.09554803,19.412388,1
131378020,131377990,0.6429394,5.3383046e-05,4.084915,19.40447,0.09554803,19.412388,1
131474182,131474154,0.6429394,5.3395474e-05,4.084915,19.40447,0.09554803,19.412388,1
131577981,131577952,0.6429394,5.3409894e-05,4.084915,19.40447,0.09554803,19.412388,1
131673436,131673406,0.6429394,5.3423377e-05,4.084915,19.40447,0.09554803,19.412388,1
131773392,131773362,0.6429394,5.3436695e-05,4.084915,19.40447,0.09554803,19.412388,1
131878202,131878173,0.6429394,5.3450014e-05,4.084915,19.40447,0.09554803,19.412388,1
131978090,131978061,0.6429394,5.3463427e-05,4.084915,19.40447,0.09554803,19.412388,1
132077563,132077534,0.6429394,5.3476644e-05,4.084915,19.40447,0.09554803,19.412388,1
132177695,132177665,0.6429394,5.3490025e-05,4.084915,19.40447,0.09554803,19.412388,1
132278212,132278183,0.6429394,5.3503532e-05,4.084915,19.40447,0.09554803,19.412388,1
132378190,132378161,0.6429394,5.3516895e-05,4.084915,19.40447,0.09554803,19.412388,1
132478243,132478214,0.6429394,5.3530286e-05,4.084915,19.40447,0.09554803,19.412388,1
132574382,132574353,0.6429394,5.3543925e-05,4.084915,19.40447,0.09554803,19.412388,1
132673971,132673940,0.6429394,5.3557265e-05,4.084915,19.40447,0.09554803,19.412388,1
132774398,132774369,0.6429394,5.3570737e-05,4.084915,19.40447,0.09554803,19.412388,1
132873828,132873798,0.6429394,5.358405e-05,4.084915,19.40447,0.09554803,19.412388,1
132978142,132978113,0.6429394,5.3597258e-05,4.084915,19.40447,0.09554803,19.412388,1
